core_pct,fire_config,retrieve_config,cooldown,lookback,total_return_pct,annual_return_pct,sharpe_excess,sortino_excess,max_dd_pct,n_trades,n_fire,n_retrieve,final_value
0.30,A5_narrow,R4_xconservative,3,90,4.7068,1.2301,0.082539,0.104272,-28.9619,25,10,15,1047067.82
0.50,A4_xconservative,R3_conservative,3,90,4.8557,1.2684,0.082461,0.103745,-25.0900,25,7,18,1048557.00
0.30,A1_aggressive,R5_narrow,3,90,4.7357,1.2375,0.082137,0.104071,-28.9619,27,12,15,1047356.73
0.50,A3_conservative,R3_conservative,7,90,4.8101,1.2567,0.081507,0.102702,-24.9370,24,10,14,1048100.92
0.50,A5_narrow,R1_aggressive,5,90,4.6351,1.2117,0.081312,0.102315,-28.9619,25,10,15,1046351.36
0.70,A5_narrow,R5_narrow,7,90,4.4011,1.1515,0.081169,0.101215,-28.9619,22,9,13,1044010.74
0.70,A5_narrow,R1_aggressive,7,90,4.4138,1.1547,0.080723,0.100442,-28.9619,23,10,13,1044137.74
0.70,A2_standard,R6_wide,5,60,3.9604,1.0378,0.080059,0.099729,-26.8549,40,19,21,1039604.07
0.50,A3_conservative,R2_standard,3,90,4.7327,1.2368,0.079976,0.100977,-24.9837,27,11,16,1047326.62
0.70,A4_xconservative,R1_aggressive,3,90,4.4929,1.1751,0.079236,0.098274,-26.6873,24,8,16,1044928.84
0.50,A1_aggressive,R3_conservative,7,90,4.4646,1.1678,0.078676,0.099710,-28.9619,25,11,14,1044645.60
0.60,A5_narrow,R1_aggressive,7,90,4.4223,1.1569,0.078575,0.098141,-28.9619,23,10,13,1044223.27
0.50,A1_aggressive,R1_aggressive,5,90,4.4505,1.1642,0.077932,0.099453,-28.9619,28,13,15,1044505.23
0.70,A3_conservative,R1_aggressive,3,90,4.3805,1.1462,0.077327,0.096159,-26.5779,28,12,16,1043804.52
0.50,A3_conservative,R2_standard,7,90,4.6210,1.2081,0.077109,0.096942,-24.9370,24,10,14,1046209.99
0.60,A3_conservative,R1_aggressive,3,90,4.5084,1.1791,0.076947,0.096421,-25.7813,28,12,16,1045083.54
0.70,A2_standard,R6_wide,7,60,3.7801,0.9912,0.076853,0.096234,-26.1778,38,18,20,1037800.84
0.50,A4_xconservative,R4_xconservative,7,90,4.5624,1.1930,0.076711,0.097532,-25.0900,19,6,13,1045623.69
0.40,A3_conservative,R5_narrow,5,90,4.6769,1.2224,0.076709,0.097654,-24.2849,23,10,13,1046768.97
0.50,A3_conservative,R1_aggressive,3,90,4.6028,1.2034,0.076587,0.096693,-24.9837,28,12,16,1046028.14
0.60,A5_narrow,R1_aggressive,5,90,4.3091,1.1278,0.076481,0.095999,-28.9619,25,10,15,1043090.76
0.50,A5_narrow,R1_aggressive,7,90,4.4035,1.1521,0.076238,0.095265,-28.9619,23,10,13,1044034.51
0.60,A1_aggressive,R1_aggressive,3,90,4.2486,1.1122,0.076199,0.096588,-28.9619,30,14,16,1042485.96
0.40,A3_conservative,R1_aggressive,3,90,4.6640,1.2191,0.076128,0.096475,-24.1850,28,12,16,1046639.61
0.40,A5_narrow,R3_conservative,7,90,4.4208,1.1565,0.075742,0.094685,-28.9619,23,9,14,1044207.72
0.30,A5_narrow,R2_standard,3,90,4.4521,1.1646,0.075644,0.094355,-28.9619,26,10,16,1044520.98
0.40,A1_aggressive,R5_narrow,3,90,4.3746,1.1446,0.075626,0.096450,-28.9619,27,12,15,1043745.65
0.30,A3_conservative,R1_aggressive,3,90,4.6919,1.2263,0.075417,0.095626,-23.3853,28,12,16,1046919.30
0.70,A3_conservative,R5_narrow,7,90,4.2321,1.1079,0.074711,0.093225,-26.5487,23,10,13,1042320.74
0.60,A4_xconservative,R5_narrow,5,90,4.4004,1.1513,0.074613,0.093751,-25.8892,19,6,13,1044004.37
0.50,A1_aggressive,R2_standard,7,90,4.2650,1.1164,0.074567,0.094280,-28.9619,25,11,14,1042649.71
0.70,A4_xconservative,R6_wide,3,90,4.2747,1.1189,0.074455,0.092338,-26.6873,27,8,19,1042747.44
0.60,A2_standard,R3_conservative,5,90,4.1993,1.0995,0.074433,0.093588,-28.9619,27,10,17,1041993.45
0.40,A5_narrow,R1_aggressive,7,90,4.3575,1.1402,0.073653,0.091886,-28.9619,23,10,13,1043574.95
0.60,A4_xconservative,R5_narrow,7,90,4.3545,1.1395,0.073636,0.092456,-25.8892,19,6,13,1043545.18
0.50,A4_xconservative,R2_standard,5,90,4.4656,1.1681,0.073366,0.092405,-25.0900,22,6,16,1044656.17
0.60,A2_standard,R6_wide,5,60,3.6219,0.9502,0.073051,0.090931,-26.4560,40,19,21,1036218.93
0.70,A2_standard,R4_xconservative,3,90,3.8696,1.0143,0.072519,0.091251,-28.9619,26,11,15,1038696.05
0.50,A3_conservative,R4_xconservative,7,90,4.3633,1.1417,0.072312,0.092027,-24.9370,23,10,13,1043632.77
0.70,A5_narrow,R6_wide,5,90,3.9949,1.0467,0.072293,0.089892,-28.9619,26,10,16,1039949.41
0.70,A3_conservative,R1_aggressive,7,90,4.1401,1.0842,0.072226,0.089890,-26.5487,24,11,13,1041401.34
0.70,A5_narrow,R1_aggressive,5,90,3.9582,1.0372,0.072077,0.089961,-28.9619,25,10,15,1039582.43
0.40,A5_narrow,R2_standard,7,90,4.2498,1.1125,0.072064,0.089911,-28.9619,23,9,14,1042497.66
0.60,A4_xconservative,R1_aggressive,7,90,4.3001,1.1254,0.072010,0.090086,-25.8892,20,7,13,1043000.70
0.60,A5_narrow,R5_narrow,7,90,4.0347,1.0570,0.071555,0.089654,-28.9619,22,9,13,1040346.62
0.70,A5_narrow,R6_wide,3,90,3.9243,1.0285,0.071074,0.088320,-28.9619,30,11,19,1039243.14
0.70,A4_xconservative,R6_wide,5,90,4.1079,1.0759,0.070978,0.088020,-26.6873,23,7,16,1041078.83
0.30,A5_narrow,R1_aggressive,7,90,4.2848,1.1215,0.070776,0.087762,-28.9619,23,10,13,1042848.12
0.50,A1_aggressive,R4_xconservative,7,90,3.9659,1.0392,0.070259,0.090032,-28.9619,24,11,13,1039659.35
0.70,A1_aggressive,R1_aggressive,3,90,3.7873,0.9930,0.069917,0.088186,-28.9619,30,14,16,1037872.81
0.70,A1_aggressive,R3_conservative,5,60,3.2081,0.8429,0.069548,0.086223,-29.6298,30,14,16,1032081.22
0.50,A1_aggressive,R5_narrow,3,90,3.9891,1.0452,0.069430,0.088645,-28.9619,27,12,15,1039891.03
0.70,A3_conservative,R6_wide,3,90,4.0065,1.0497,0.069359,0.086217,-26.5779,31,12,19,1040064.73
0.30,A3_conservative,R3_conservative,3,90,4.4502,1.1641,0.069335,0.087849,-23.3853,29,11,18,1044502.17
0.70,A2_standard,R3_conservative,5,60,3.2111,0.8437,0.069105,0.085584,-29.3436,30,14,16,1032110.81
0.30,A3_conservative,R5_narrow,5,90,4.4403,1.1616,0.069028,0.087722,-23.4993,23,10,13,1044403.32
0.70,A4_xconservative,R6_wide,7,90,3.9944,1.0466,0.068769,0.085370,-26.6873,22,7,15,1039943.55
0.40,A3_conservative,R2_standard,3,90,4.3457,1.1372,0.068618,0.086963,-24.1850,27,11,16,1043456.90
0.70,A3_conservative,R6_wide,5,90,3.9538,1.0361,0.068171,0.084780,-26.6311,27,11,16,1039538.38
0.60,A1_aggressive,R1_aggressive,5,90,3.8526,1.0099,0.068051,0.086591,-28.9619,28,13,15,1038526.28
0.70,A1_aggressive,R6_wide,3,90,3.6978,0.9699,0.067706,0.085397,-28.9619,34,14,20,1036978.40
0.40,A4_xconservative,R4_xconservative,5,90,4.2681,1.1172,0.067389,0.085959,-24.2898,21,6,15,1042681.16
0.60,A2_standard,R6_wide,7,60,3.3152,0.8707,0.067381,0.084234,-25.5476,38,18,20,1033151.75
0.60,A1_aggressive,R6_wide,3,90,3.7835,0.9921,0.066473,0.084291,-28.9619,34,14,20,1037834.59
0.60,A3_conservative,R1_aggressive,7,90,4.0422,1.0589,0.066403,0.083123,-25.7432,24,11,13,1040422.36
