core_pct,fire_config,retrieve_config,cooldown,lookback,total_return_pct,annual_return_pct,sharpe_excess,sortino_excess,max_dd_pct,n_trades,n_fire,n_retrieve,final_value
0.70,A6_wide,R3_conservative,5,90,11.1464,2.8490,0.203194,0.259726,-28.9619,51,15,24,1111463.87
0.60,A4_xconservative,R3_conservative,7,90,10.5150,2.6934,0.201724,0.258926,-25.8277,41,7,21,1105149.78
0.70,A1_aggressive,R2_standard,7,90,11.0270,2.8196,0.201098,0.258050,-28.9619,45,12,21,1110270.27
0.70,A5_narrow,R4_xconservative,7,90,10.9569,2.8024,0.199815,0.255928,-28.9619,41,10,19,1109568.99
0.70,A3_conservative,R6_wide,7,90,10.7072,2.7408,0.199782,0.254738,-26.5488,49,11,25,1107072.21
0.40,A4_xconservative,R4_xconservative,5,60,10.4234,2.6707,0.199763,0.248555,-22.8373,56,19,22,1104234.38
0.70,A2_standard,R3_conservative,5,60,11.1818,2.8577,0.199224,0.249066,-26.8549,60,22,22,1111818.49
0.50,A2_standard,R4_xconservative,7,60,10.9703,2.8057,0.198760,0.246475,-24.9326,55,21,21,1109703.46
0.70,A5_narrow,R2_standard,7,90,10.8347,2.7722,0.197975,0.253251,-28.9619,45,10,21,1108346.78
0.50,A4_xconservative,R3_conservative,5,60,10.4331,2.6731,0.196312,0.244422,-23.7116,56,19,22,1104330.62
0.50,A3_conservative,R4_xconservative,5,60,10.4573,2.6791,0.196191,0.244485,-23.7116,58,21,22,1104572.79
0.70,A2_standard,R3_conservative,7,60,10.9454,2.7995,0.195518,0.245088,-27.1424,56,21,21,1109454.39
0.50,A3_conservative,R4_xconservative,7,60,10.3297,2.6476,0.194337,0.242253,-22.6287,54,20,21,1103296.95
0.70,A5_narrow,R1_aggressive,7,90,10.5914,2.7122,0.194175,0.247462,-28.9619,45,10,22,1105914.44
0.70,A3_conservative,R5_narrow,7,90,10.3973,2.6643,0.193661,0.247644,-26.5488,43,11,19,1103973.10
0.70,A2_standard,R3_conservative,5,90,10.5099,2.6921,0.192743,0.246160,-28.9619,50,12,24,1105099.13
0.60,A6_wide,R4_xconservative,7,60,10.6978,2.7385,0.192471,0.240364,-26.2088,57,24,21,1106978.36
0.60,A3_conservative,R3_conservative,5,60,10.4177,2.6693,0.192346,0.240401,-24.5751,58,21,22,1104176.63
0.70,A3_conservative,R3_conservative,7,60,10.5425,2.7001,0.191831,0.240977,-25.9466,55,20,21,1105424.60
0.50,A4_xconservative,R4_xconservative,7,60,10.1415,2.6010,0.191346,0.238509,-22.6287,53,19,21,1101415.00
0.60,A6_wide,R4_xconservative,5,60,10.6103,2.7169,0.190903,0.238101,-26.4036,61,25,22,1106103.34
0.70,A4_xconservative,R3_conservative,7,60,10.4314,2.6727,0.190207,0.238861,-25.6519,54,19,21,1104313.93
0.70,A6_wide,R3_conservative,5,60,10.6262,2.7208,0.190158,0.237554,-27.2827,61,25,22,1106262.11
