core_pct,fire_config,retrieve_config,cooldown,lookback,total_return_pct,annual_return_pct,sharpe_excess,sortino_excess,max_dd_pct,n_trades,n_fire,n_retrieve,final_value
0.60,A4_xconservative,R4_xconservative,3,90,14.8181,3.7414,0.290505,0.363005,-25.7813,26,10,16,1148181.20
0.50,A4_xconservative,R3_conservative,5,90,14.1925,3.5909,0.290486,0.365526,-25.0687,24,9,15,1141925.30
0.50,A5_narrow,R4_xconservative,5,90,15.3437,3.8674,0.290267,0.367852,-28.9619,25,11,14,1153437.48
0.60,A6_wide,R2_standard,7,90,15.6459,3.9397,0.290166,0.367587,-28.9619,32,14,19,1156459.40
0.70,A5_narrow,R2_standard,5,90,15.9809,4.0197,0.290124,0.364089,-28.9619,27,11,16,1159809.28
0.60,A5_narrow,R5_narrow,5,90,15.6237,3.9344,0.290089,0.364589,-28.9619,25,11,14,1156237.10
0.60,A3_conservative,R4_xconservative,5,90,14.9657,3.7768,0.290028,0.368536,-25.8425,23,9,14,1149657.32
0.60,A4_xconservative,R3_conservative,3,90,14.7762,3.7313,0.289881,0.361658,-25.7813,25,10,15,1147762.33
0.30,A6_wide,R4_xconservative,3,90,14.9384,3.7703,0.289081,0.367376,-28.9619,35,16,19,1149384.45
0.50,A1_aggressive,R3_conservative,3,90,15.4498,3.8928,0.288963,0.369916,-28.9619,30,14,16,1154498.07
0.30,A6_wide,R3_conservative,3,90,14.8851,3.7575,0.288619,0.364590,-28.9619,34,16,18,1148850.75
0.30,A6_wide,R3_conservative,7,90,14.7188,3.7176,0.288128,0.360157,-28.9619,30,14,16,1147188.41
0.70,A4_xconservative,R2_standard,5,90,15.1825,3.8288,0.287716,0.357542,-26.6311,25,9,16,1151825.04
0.50,A6_wide,R5_narrow,7,90,15.2085,3.8350,0.286795,0.362215,-28.9619,29,14,15,1152084.89
0.70,A4_xconservative,R5_narrow,7,90,15.0961,3.8081,0.286223,0.352630,-26.5487,22,9,13,1150961.08
0.50,A1_aggressive,R4_xconservative,3,90,15.3196,3.8617,0.286124,0.367666,-28.9619,31,14,17,1153195.89
0.70,A3_conservative,R5_narrow,7,90,15.2529,3.8457,0.286082,0.356890,-26.5423,22,9,13,1152529.27
0.30,A1_aggressive,R4_xconservative,7,90,14.6424,3.6992,0.286072,0.360850,-28.9619,26,13,13,1146423.93
0.70,A5_narrow,R5_narrow,7,90,15.7504,3.9647,0.285805,0.355690,-28.9619,24,11,13,1157504.03
0.30,A6_wide,R4_xconservative,5,90,14.6960,3.7121,0.285540,0.361918,-28.9619,32,15,17,1146959.78
0.40,A3_conservative,R4_xconservative,7,90,13.4401,3.4090,0.284968,0.362445,-24.1180,21,9,12,1134401.24
0.40,A6_wide,R5_narrow,5,90,14.8506,3.7492,0.284705,0.360584,-28.9619,31,15,16,1148506.43
0.50,A3_conservative,R3_conservative,5,90,14.0136,3.5477,0.284065,0.361270,-25.0586,24,9,15,1140136.03
0.30,A1_aggressive,R5_narrow,3,90,14.6600,3.7034,0.283944,0.360285,-28.9619,29,14,15,1146599.76
0.60,A4_xconservative,R5_narrow,5,90,14.4186,3.6453,0.283840,0.353906,-25.8508,23,9,14,1144185.77
0.40,A5_narrow,R4_xconservative,7,90,14.6054,3.6903,0.283820,0.355813,-28.9619,23,11,12,1146053.80
0.60,A6_wide,R1_aggressive,5,90,15.3186,3.8614,0.283737,0.359547,-28.9619,35,14,21,1153186.47
0.50,A4_xconservative,R5_narrow,5,60,15.1571,3.8227,0.283304,0.359412,-22.5126,30,16,14,1151570.76
0.40,A6_wide,R2_standard,5,90,14.6860,3.7097,0.283178,0.360219,-28.9619,35,15,20,1146859.54
0.70,A3_conservative,R2_standard,5,90,15.0694,3.8017,0.282905,0.355358,-26.6248,25,9,16,1150694.05
0.40,A5_narrow,R3_conservative,5,90,14.5656,3.6807,0.282258,0.355918,-28.9619,26,11,15,1145655.56
0.70,A4_xconservative,R6_wide,5,60,15.6703,3.9455,0.281942,0.354396,-24.7545,36,16,20,1156703.21
0.60,A4_xconservative,R2_standard,5,60,15.3934,3.8793,0.281899,0.354706,-23.6306,34,16,18,1153933.96
0.50,A3_conservative,R3_conservative,7,90,13.8589,3.5103,0.281740,0.356520,-24.9267,22,9,13,1138589.35
0.60,A1_aggressive,R3_conservative,3,90,15.3623,3.8719,0.281449,0.359739,-28.9619,30,14,16,1153622.67
0.50,A5_narrow,R3_conservative,7,90,14.7502,3.7251,0.280797,0.351910,-28.9619,24,11,13,1147501.87
0.40,A4_xconservative,R4_xconservative,7,90,13.1151,3.3301,0.280648,0.352014,-24.1303,21,9,12,1131150.80
0.70,A1_aggressive,R3_conservative,7,90,15.6214,3.9338,0.280424,0.355225,-28.9619,27,13,14,1156213.68
0.50,A4_xconservative,R4_xconservative,5,90,13.7547,3.4851,0.280258,0.353839,-25.0687,23,9,14,1137546.64
0.70,A6_wide,R5_narrow,3,90,15.5623,3.9197,0.279369,0.353738,-28.9619,32,16,16,1155623.05
0.60,A5_narrow,R2_standard,5,90,14.9668,3.7771,0.279341,0.352144,-28.9619,27,11,16,1149668.19
0.60,A6_wide,R5_narrow,3,90,15.2078,3.8349,0.279292,0.355290,-28.9619,32,16,16,1152077.92
0.50,A5_narrow,R5_narrow,5,90,14.6862,3.7097,0.279247,0.351271,-28.9619,25,11,14,1146861.95
0.50,A4_xconservative,R3_conservative,7,90,13.5886,3.4449,0.279071,0.348320,-24.9370,22,9,13,1135886.21
0.50,A6_wide,R2_standard,7,90,14.6637,3.7043,0.278826,0.352813,-28.9619,32,14,19,1146637.44
0.60,A1_aggressive,R3_conservative,7,90,15.1240,3.8148,0.278550,0.353970,-28.9619,27,13,14,1151239.88
0.60,A3_conservative,R5_narrow,5,90,14.2728,3.6102,0.278323,0.350863,-25.8425,23,9,14,1142728.43
0.50,A6_wide,R5_narrow,3,90,14.8271,3.7436,0.278059,0.353750,-28.9619,32,16,16,1148271.11
0.50,A3_conservative,R4_xconservative,3,90,13.7311,3.4794,0.277892,0.353061,-24.9734,25,9,16,1137311.39
0.40,A6_wide,R5_narrow,7,90,14.4352,3.6493,0.277861,0.349597,-28.9619,29,14,15,1144352.00
0.40,A5_narrow,R4_xconservative,3,90,14.3683,3.6332,0.277524,0.350247,-28.9619,28,12,16,1143683.44
0.60,A1_aggressive,R4_xconservative,3,90,15.1391,3.8184,0.277156,0.355303,-28.9619,31,14,17,1151391.44
0.50,A3_conservative,R3_conservative,3,90,13.6745,3.4657,0.276879,0.350961,-24.9734,24,9,15,1136744.87
0.30,A6_wide,R5_narrow,5,90,14.2123,3.5956,0.276863,0.348286,-28.9619,31,15,16,1142123.36
0.70,A5_narrow,R5_narrow,3,90,15.2368,3.8418,0.276437,0.345499,-28.9619,26,12,14,1152367.86
0.40,A5_narrow,R4_xconservative,5,90,14.3002,3.6168,0.276430,0.349496,-28.9619,25,11,14,1143002.21
0.30,A1_aggressive,R3_conservative,5,90,14.1407,3.5784,0.275504,0.348358,-28.9619,29,13,16,1141407.48
0.40,A6_wide,R5_narrow,3,90,14.4209,3.6459,0.275435,0.349733,-28.9619,32,16,16,1144209.24
0.40,A5_narrow,R3_conservative,3,90,14.2384,3.6019,0.275309,0.346298,-28.9619,27,12,15,1142384.22
0.50,A1_aggressive,R3_conservative,7,90,14.6010,3.6892,0.275297,0.349424,-28.9619,27,13,14,1146010.09
0.40,A1_aggressive,R3_conservative,5,90,14.3442,3.6274,0.275055,0.350333,-28.9619,29,13,16,1143442.47
0.50,A3_conservative,R4_xconservative,5,90,13.5764,3.4420,0.274036,0.349674,-25.0586,23,9,14,1135764.43
0.60,A4_xconservative,R2_standard,5,90,13.8725,3.5136,0.273803,0.342398,-25.8508,25,9,16,1138725.46
0.40,A1_aggressive,R5_narrow,3,90,14.3334,3.6248,0.273631,0.348520,-28.9619,29,14,15,1143333.64
0.70,A1_aggressive,R3_conservative,3,90,15.2481,3.8445,0.273418,0.347755,-28.9619,30,14,16,1152480.69
0.50,A1_aggressive,R3_conservative,5,90,14.5221,3.6702,0.273177,0.348784,-28.9619,29,13,16,1145220.68
0.50,A6_wide,R1_aggressive,5,90,14.3438,3.6273,0.271991,0.344641,-28.9619,35,14,21,1143437.60
0.70,A3_conservative,R2_standard,7,90,14.4283,3.6477,0.271443,0.340190,-26.5423,24,9,15,1144282.55
0.70,A4_xconservative,R2_standard,7,90,14.2718,3.6100,0.271311,0.335808,-26.5487,24,9,15,1142717.91
0.30,A6_wide,R5_narrow,3,90,13.9899,3.5420,0.271223,0.342597,-28.9619,32,16,16,1139898.92
0.70,A6_wide,R6_wide,5,90,14.9701,3.7779,0.271105,0.343055,-28.9619,37,14,23,1149700.85
0.70,A5_narrow,R2_standard,7,90,14.8372,3.7460,0.270694,0.338474,-28.9619,26,11,15,1148372.18
0.60,A4_xconservative,R3_conservative,5,60,14.7599,3.7274,0.270551,0.342500,-23.6306,32,16,16,1147598.58
0.40,A1_aggressive,R3_conservative,7,90,14.0532,3.5572,0.270384,0.342107,-28.9619,27,13,14,1140531.89
0.60,A1_aggressive,R3_conservative,5,90,14.6737,3.7067,0.270173,0.344784,-28.9619,29,13,16,1146737.23
0.30,A1_aggressive,R4_xconservative,5,90,13.8992,3.5200,0.269989,0.343239,-28.9619,28,13,15,1138991.83
0.30,A6_wide,R2_standard,5,90,13.7759,3.4902,0.269957,0.340581,-28.9619,35,15,20,1137758.75
0.50,A4_xconservative,R4_xconservative,3,90,13.2090,3.3529,0.269028,0.337955,-24.9837,26,10,16,1132089.59
0.60,A5_narrow,R5_narrow,3,90,14.4643,3.6563,0.268982,0.338007,-28.9619,26,12,14,1144642.97
0.40,A4_xconservative,R3_conservative,5,90,12.6907,3.2269,0.268899,0.339564,-24.2849,24,9,15,1126906.94
0.50,A4_xconservative,R5_narrow,5,90,13.1548,3.3398,0.268801,0.336736,-25.0687,23,9,14,1131547.90
0.60,A5_narrow,R5_narrow,7,90,14.3947,3.6396,0.268595,0.335961,-28.9619,24,11,13,1143947.43
0.60,A3_conservative,R2_standard,5,90,13.7285,3.4788,0.268408,0.339360,-25.8425,25,9,16,1137284.57
0.70,A5_narrow,R2_standard,3,90,14.7170,3.7171,0.268227,0.335804,-28.9619,30,12,18,1147170.05
0.50,A4_xconservative,R3_conservative,3,90,13.1526,3.3392,0.267995,0.335877,-24.9837,25,10,15,1131526.35
0.60,A3_conservative,R5_narrow,7,90,13.7104,3.4744,0.267924,0.336764,-25.7347,22,9,13,1137103.62
0.70,A1_aggressive,R4_xconservative,3,90,14.9314,3.7686,0.267797,0.341544,-28.9619,31,14,17,1149314.39
0.70,A4_xconservative,R2_standard,5,60,14.8936,3.7595,0.267720,0.336086,-24.7545,34,16,18,1148935.77
0.70,A3_conservative,R5_narrow,3,90,14.2399,3.6023,0.267172,0.334014,-26.5715,23,9,14,1142398.79
0.30,A6_wide,R5_narrow,7,90,13.6413,3.4577,0.266829,0.332991,-28.9619,29,14,15,1136412.84
0.60,A4_xconservative,R5_narrow,7,90,13.4975,3.4229,0.266478,0.330494,-25.7432,22,9,13,1134974.61
0.70,A6_wide,R6_wide,7,90,14.6401,3.6986,0.266444,0.335302,-28.9619,35,14,22,1146400.87
0.70,A5_narrow,R1_aggressive,5,90,14.5699,3.6817,0.266418,0.332841,-28.9619,27,11,16,1145698.61
0.30,A1_aggressive,R5_narrow,5,90,13.6786,3.4667,0.266385,0.335985,-28.9619,28,13,15,1136786.02
0.70,A1_aggressive,R3_conservative,5,90,14.7987,3.7367,0.266363,0.338468,-28.9619,29,13,16,1147987.18
0.70,A4_xconservative,R1_aggressive,5,90,13.9944,3.5431,0.266236,0.329245,-26.6311,25,9,16,1139944.31
0.50,A5_narrow,R2_standard,5,90,13.9307,3.5277,0.266225,0.335914,-28.9619,27,11,16,1139306.55
0.40,A5_narrow,R5_narrow,5,90,13.7279,3.4786,0.266102,0.333997,-28.9619,25,11,14,1137279.13
0.40,A1_aggressive,R4_xconservative,5,90,13.9123,3.5232,0.265995,0.340182,-28.9619,28,13,15,1139122.98
0.30,A1_aggressive,R2_standard,3,90,13.6265,3.4541,0.265435,0.337777,-28.9619,34,14,20,1136265.16
0.40,A6_wide,R2_standard,7,90,13.6601,3.4622,0.265065,0.334397,-28.9619,32,14,19,1136601.21
0.70,A4_xconservative,R5_narrow,3,90,13.9329,3.5282,0.263767,0.326065,-26.5779,24,10,14,1139329.04
0.30,A1_aggressive,R3_conservative,7,90,13.4813,3.4189,0.263582,0.330516,-28.9619,27,13,14,1134812.80
0.40,A1_aggressive,R5_narrow,5,90,13.7316,3.4795,0.263483,0.333814,-28.9619,28,13,15,1137315.90
0.30,A5_narrow,R3_conservative,5,90,13.3750,3.3932,0.263229,0.329529,-28.9619,26,11,15,1133749.54
0.70,A2_standard,R4_xconservative,7,90,14.5124,3.6679,0.262931,0.332396,-28.9619,26,13,13,1145123.54
0.50,A3_conservative,R5_narrow,5,90,12.9775,3.2967,0.262660,0.332559,-25.0586,23,9,14,1129774.70
0.50,A1_aggressive,R5_narrow,3,90,13.9832,3.5403,0.262571,0.335112,-28.9619,29,14,15,1139831.54
0.70,A6_wide,R1_aggressive,7,90,14.4300,3.6481,0.262092,0.331681,-28.9619,33,14,19,1144300.27
0.40,A3_conservative,R3_conservative,5,90,12.4801,3.1756,0.261865,0.334032,-24.2729,24,9,15,1124801.00
0.50,A1_aggressive,R4_xconservative,5,90,13.8979,3.5197,0.260844,0.334748,-28.9619,28,13,15,1138978.55
0.40,A4_xconservative,R4_xconservative,5,90,12.3710,3.1490,0.260817,0.330050,-24.2849,23,9,14,1123709.89
0.70,A3_conservative,R1_aggressive,5,90,13.8233,3.5017,0.260649,0.325822,-26.6248,25,9,16,1138233.49
0.30,A5_narrow,R4_xconservative,5,90,13.2346,3.3591,0.259883,0.326629,-28.9619,25,11,14,1132346.22
0.70,A3_conservative,R2_standard,3,90,13.8068,3.4977,0.259782,0.325252,-26.5715,27,9,18,1138067.54
0.50,A5_narrow,R5_narrow,3,90,13.6691,3.4644,0.259701,0.326596,-28.9619,26,12,14,1136691.10
0.50,A1_aggressive,R5_narrow,5,90,13.7608,3.4866,0.259467,0.329669,-28.9619,28,13,15,1137608.26
0.60,A4_xconservative,R5_narrow,5,60,14.1320,3.5762,0.259437,0.328533,-23.6306,30,16,14,1141319.71
0.30,A5_narrow,R4_xconservative,3,90,13.1979,3.3502,0.258730,0.324636,-28.9619,28,12,16,1131979.32
0.60,A5_narrow,R2_standard,3,90,13.8425,3.5064,0.258661,0.325295,-28.9619,30,12,18,1138425.32
0.30,A4_xconservative,R3_conservative,3,60,13.2972,3.3743,0.258087,0.324190,-21.7668,33,16,17,1132971.52
0.60,A6_wide,R6_wide,5,90,13.8868,3.5171,0.258064,0.327572,-28.9619,37,14,23,1138868.22
0.40,A6_wide,R1_aggressive,5,90,13.3515,3.3875,0.258003,0.326805,-28.9619,35,14,21,1133515.01
0.50,A4_xconservative,R2_standard,5,90,12.5363,3.1893,0.256443,0.322226,-25.0687,25,9,16,1125363.22
0.40,A1_aggressive,R2_standard,3,90,13.3529,3.3878,0.256324,0.327525,-28.9619,34,14,20,1133528.56
0.70,A4_xconservative,R2_standard,3,90,13.5002,3.4235,0.256246,0.317228,-26.5779,28,10,18,1135002.00
