core_pct,fire_config,retrieve_config,cooldown,lookback,total_return_pct,annual_return_pct,sharpe_excess,sortino_excess,max_dd_pct,n_trades,n_fire,n_retrieve,final_value
0.70,A2_standard,R2_standard,7,90,18.6022,16.0398,0.747489,0.832960,-22.5158,9,2,5,1186022.34
0.70,A5_narrow,R2_standard,7,90,18.6022,16.0398,0.747489,0.832960,-22.5158,9,2,5,1186022.34
0.60,A6_wide,R3_conservative,7,90,17.7518,15.3139,0.745433,0.829606,-22.3340,12,3,6,1177518.17
0.70,A4_xconservative,R1_aggressive,7,90,17.8204,15.3725,0.743750,0.824864,-21.0529,10,2,6,1178204.33
0.70,A4_xconservative,R6_wide,7,90,17.8204,15.3725,0.743750,0.824864,-21.0529,10,2,6,1178204.33
0.60,A1_aggressive,R3_conservative,7,90,17.6798,15.2525,0.742512,0.826857,-22.5659,12,3,6,1176798.44
0.70,A2_standard,R5_narrow,7,90,18.3706,15.8421,0.741327,0.827162,-22.5158,9,2,5,1183705.52
0.70,A5_narrow,R5_narrow,7,90,18.3706,15.8421,0.741327,0.827162,-22.5158,9,2,5,1183705.52
0.60,A2_standard,R4_xconservative,7,90,17.6041,15.1878,0.740494,0.829180,-22.3340,10,2,6,1176041.02
0.60,A5_narrow,R4_xconservative,7,90,17.6041,15.1878,0.740494,0.829180,-22.3340,10,2,6,1176041.02
0.70,A3_conservative,R2_standard,3,90,17.7057,15.2745,0.738981,0.822521,-21.3524,12,3,7,1177056.84
0.70,A1_aggressive,R5_narrow,7,60,18.4144,15.8795,0.735564,0.813021,-24.0615,18,4,10,1184143.74
0.70,A6_wide,R5_narrow,7,60,18.4144,15.8795,0.735564,0.813021,-24.0615,18,4,10,1184143.74
0.60,A4_xconservative,R4_xconservative,3,90,16.5741,14.3076,0.735217,0.823446,-20.5476,13,3,8,1165741.41
0.70,A3_conservative,R1_aggressive,7,90,17.5559,15.1466,0.734108,0.814612,-21.2261,10,2,6,1175558.76
0.70,A3_conservative,R6_wide,7,90,17.5559,15.1466,0.734108,0.814612,-21.2261,10,2,6,1175558.76
0.70,A6_wide,R1_aggressive,7,90,18.1480,15.6522,0.732910,0.814512,-22.5158,12,3,6,1181480.40
0.70,A6_wide,R6_wide,7,90,18.1480,15.6522,0.732910,0.814512,-22.5158,12,3,6,1181480.40
