core_pct,fire_config,retrieve_config,cooldown,lookback,total_return_pct,annual_return_pct,sharpe_excess,sortino_excess,max_dd_pct,n_trades,n_fire,n_retrieve,final_value
0.60,A1_aggressive,R4_xconservative,3,60,14.1811,12.2588,0.566492,0.570141,-17.8821,22,10,12,1141811.03
0.30,A6_wide,R3_conservative,3,60,13.7046,11.8502,0.565944,0.553055,-17.7765,22,10,12,1137045.90
0.70,A1_aggressive,R5_narrow,5,90,14.1472,12.2298,0.565695,0.555946,-17.7765,13,4,9,1141471.72
0.70,A6_wide,R5_narrow,5,90,14.1472,12.2298,0.565695,0.555946,-17.7765,13,4,9,1141471.72
0.60,A1_aggressive,R2_standard,5,90,13.9244,12.0388,0.565030,0.548617,-17.7765,14,4,10,1139244.19
0.60,A6_wide,R2_standard,5,90,13.9244,12.0388,0.565030,0.548617,-17.7765,14,4,10,1139244.19
0.40,A1_aggressive,R4_xconservative,3,90,13.6409,11.7956,0.564688,0.539244,-17.7765,14,5,9,1136408.54
0.40,A6_wide,R3_conservative,3,60,13.7592,11.8971,0.564040,0.556426,-17.7765,22,10,12,1137591.84
0.70,A3_conservative,R4_xconservative,3,90,13.7279,11.8702,0.563972,0.575018,-17.3075,9,3,6,1137278.75
0.60,A4_xconservative,R4_xconservative,3,90,13.2583,11.4673,0.563099,0.567032,-16.4012,9,3,6,1132583.28
0.50,A2_standard,R4_xconservative,5,90,13.7247,11.8675,0.562760,0.560941,-17.7765,8,2,6,1137247.03
0.50,A5_narrow,R4_xconservative,5,90,13.7247,11.8675,0.562760,0.560941,-17.7765,8,2,6,1137247.03
0.70,A1_aggressive,R2_standard,3,90,14.0701,12.1637,0.562537,0.550886,-18.0578,17,5,12,1140701.38
0.50,A6_wide,R3_conservative,3,60,13.8105,11.9411,0.561029,0.562342,-17.7765,22,10,12,1138105.12
0.50,A4_xconservative,R4_xconservative,7,90,12.7608,11.0403,0.559908,0.549635,-16.0611,8,2,6,1127608.44
0.70,A1_aggressive,R4_xconservative,3,60,14.1591,12.2400,0.559506,0.568345,-18.0578,22,10,12,1141591.37
0.30,A1_aggressive,R3_conservative,3,60,13.4759,11.6541,0.558171,0.547637,-17.7765,22,10,12,1134759.12
0.50,A3_conservative,R4_xconservative,7,90,12.7244,11.0090,0.558160,0.548504,-16.0749,8,2,6,1127243.53
0.60,A1_aggressive,R2_standard,7,90,13.6923,11.8397,0.557387,0.549839,-17.7765,13,4,9,1136923.23
0.60,A6_wide,R2_standard,7,90,13.6923,11.8397,0.557387,0.549839,-17.7765,13,4,9,1136923.23
0.50,A4_xconservative,R4_xconservative,5,90,12.6960,10.9846,0.557254,0.555724,-16.0688,8,2,6,1126959.87
0.60,A6_wide,R3_conservative,3,60,13.8586,11.9823,0.557077,0.560768,-17.8821,22,10,12,1138585.69
0.40,A2_standard,R4_xconservative,7,90,13.3111,11.5127,0.554698,0.535553,-17.7765,8,2,6,1133111.33
0.40,A5_narrow,R4_xconservative,7,90,13.3111,11.5127,0.554698,0.535553,-17.7765,8,2,6,1133111.33
0.40,A1_aggressive,R3_conservative,3,60,13.4141,11.6010,0.552535,0.548863,-17.7765,22,10,12,1134140.87
0.70,A6_wide,R3_conservative,3,60,13.9033,12.0207,0.552361,0.557941,-18.0578,22,10,12,1139033.48
0.70,A6_wide,R3_conservative,3,90,13.7418,11.8821,0.551403,0.547575,-17.8966,16,5,11,1137417.98
