core_pct,fire_config,retrieve_config,cooldown,lookback,total_return_pct,annual_return_pct,sharpe_excess,sortino_excess,max_dd_pct,n_trades,n_fire,n_retrieve,final_value
0.70,A5_narrow,R3_conservative,3,60,20.1764,5.0069,0.339680,0.424301,-26.5972,79,21,37,1201764.47
0.70,A3_conservative,R2_standard,5,60,19.2930,4.8011,0.338997,0.424870,-24.8663,70,19,33,1192929.62
0.60,A5_narrow,R4_xconservative,7,60,19.6255,4.8787,0.338756,0.419041,-25.4402,58,18,24,1196254.88
0.70,A5_narrow,R4_xconservative,3,60,20.0693,4.9820,0.337181,0.421297,-26.5972,72,21,31,1200692.74
0.60,A3_conservative,R3_conservative,3,60,18.6053,4.6402,0.336583,0.421656,-24.3141,78,20,37,1186053.24
0.30,A4_xconservative,R2_standard,5,60,16.8764,4.2325,0.336482,0.417723,-20.2208,67,16,33,1168764.06
0.70,A5_narrow,R4_xconservative,7,90,18.8844,4.7056,0.336095,0.435679,-25.8347,44,14,17,1188843.61
0.60,A4_xconservative,R3_conservative,3,60,18.5717,4.6323,0.335826,0.420178,-24.4722,76,16,37,1185717.25
0.70,A2_standard,R3_conservative,3,60,19.8649,4.9345,0.334853,0.417923,-26.5846,81,23,37,1198648.71
0.60,A4_xconservative,R4_xconservative,3,60,18.5400,4.6249,0.334540,0.418382,-24.4722,68,16,31,1185399.59
0.60,A3_conservative,R4_xconservative,3,60,18.5226,4.6208,0.334410,0.418583,-24.3141,71,20,31,1185225.85
0.70,A6_wide,R3_conservative,7,60,19.7653,4.9113,0.334339,0.417221,-26.1122,68,25,30,1197653.01
0.50,A6_wide,R4_xconservative,7,90,17.4760,4.3744,0.333980,0.434035,-24.8986,50,20,17,1174760.06
0.50,A4_xconservative,R4_xconservative,7,90,16.0633,4.0393,0.333525,0.433289,-20.8961,43,12,17,1160632.55
0.50,A3_conservative,R4_xconservative,7,90,16.1644,4.0634,0.333149,0.434769,-21.0053,42,12,17,1161643.88
0.30,A4_xconservative,R6_wide,5,90,14.4756,3.6590,0.333138,0.432166,-18.0849,55,12,27,1144755.64
0.50,A2_standard,R4_xconservative,7,60,18.8710,4.7025,0.332973,0.408323,-24.6160,61,21,24,1188709.90
0.70,A1_aggressive,R4_xconservative,7,90,18.7874,4.6829,0.332847,0.431711,-26.6290,47,18,17,1187874.49
0.70,A2_standard,R4_xconservative,3,60,19.7444,4.9064,0.332170,0.414684,-26.5846,75,23,31,1197444.38
0.30,A4_xconservative,R3_conservative,5,60,16.6414,4.1768,0.331821,0.413311,-20.2208,67,16,32,1166414.04
0.70,A2_standard,R4_xconservative,7,90,18.4760,4.6099,0.330338,0.427575,-25.7958,47,18,17,1184759.71
0.60,A5_narrow,R4_xconservative,7,90,17.6699,4.4202,0.328333,0.426384,-24.7753,44,14,17,1176699.31
0.60,A3_conservative,R3_conservative,5,60,18.0069,4.4996,0.327888,0.411452,-23.7817,70,19,32,1180068.95
0.60,A3_conservative,R2_standard,5,60,17.9356,4.4828,0.327033,0.408546,-23.7817,70,19,33,1179356.34
0.70,A4_xconservative,R1_aggressive,5,60,18.5430,4.6256,0.326803,0.411350,-24.7545,68,16,34,1185429.56
0.70,A1_aggressive,R3_conservative,3,60,19.4040,4.8271,0.326408,0.408222,-26.5846,85,26,37,1194040.14
0.30,A4_xconservative,R1_aggressive,5,90,14.2165,3.5966,0.326224,0.423587,-18.0849,50,12,24,1142164.88
0.50,A4_xconservative,R6_wide,5,60,17.3257,4.3389,0.325856,0.409545,-22.5126,70,16,36,1173256.83
0.60,A4_xconservative,R6_wide,5,60,17.8720,4.4678,0.325646,0.410785,-23.6306,70,16,36,1178720.42
0.40,A4_xconservative,R6_wide,5,90,14.8912,3.7590,0.325606,0.427391,-18.5707,55,12,27,1148911.92
0.70,A3_conservative,R3_conservative,7,60,18.4166,4.5959,0.325411,0.407360,-24.8176,66,19,28,1184166.14
0.60,A1_aggressive,R4_xconservative,7,90,17.6145,4.4071,0.325082,0.422665,-25.8402,47,18,17,1176144.81
0.40,A6_wide,R4_xconservative,7,90,16.4396,4.1288,0.325035,0.420418,-24.0688,50,20,17,1164395.94
0.70,A5_narrow,R3_conservative,5,60,19.1457,4.7667,0.324990,0.407133,-26.1522,68,18,32,1191456.69
0.40,A4_xconservative,R6_wide,5,60,16.7352,4.1991,0.324500,0.405800,-21.3762,70,16,36,1167351.92
0.70,A4_xconservative,R6_wide,5,60,18.3733,4.5858,0.324286,0.409188,-24.7545,70,16,36,1183733.34
0.70,A5_narrow,R2_standard,5,60,19.0585,4.7463,0.324102,0.404270,-26.1522,68,18,33,1190584.96
0.70,A1_aggressive,R4_xconservative,3,60,19.2826,4.7987,0.323778,0.405059,-26.5846,79,26,31,1192825.93
0.60,A4_xconservative,R1_aggressive,5,60,17.7733,4.4446,0.323694,0.406958,-23.6306,68,16,34,1177733.45
0.70,A4_xconservative,R6_wide,7,60,18.2164,4.5489,0.323477,0.407068,-24.6785,65,16,33,1182164.36
0.40,A3_conservative,R4_xconservative,7,60,16.4592,4.1335,0.322887,0.396498,-21.5072,60,19,24,1164591.70
0.30,A4_xconservative,R2_standard,5,90,14.0722,3.5618,0.322667,0.418691,-18.0849,49,12,23,1140721.98
0.70,A2_standard,R3_conservative,7,60,18.8358,4.6942,0.322249,0.401242,-25.9902,67,21,30,1188358.49
0.40,A3_conservative,R4_xconservative,7,90,14.7897,3.7346,0.322182,0.419633,-19.3372,42,12,17,1147896.74
0.40,A4_xconservative,R4_xconservative,7,90,14.6561,3.7025,0.322110,0.416645,-19.2107,43,12,17,1146560.65
0.70,A6_wide,R2_standard,5,60,19.0058,4.7340,0.321709,0.401899,-26.8940,76,26,33,1190057.98
0.30,A3_conservative,R6_wide,5,90,14.1685,3.5851,0.321542,0.420916,-18.0765,54,12,27,1141685.04
0.60,A2_standard,R4_xconservative,7,90,17.1861,4.3059,0.321175,0.416573,-24.7227,47,18,17,1171860.93
0.30,A4_xconservative,R6_wide,5,60,16.1015,4.0484,0.321103,0.400027,-20.2208,70,16,36,1161015.34
0.60,A4_xconservative,R3_conservative,7,60,17.5269,4.3864,0.320748,0.401647,-23.5277,61,16,28,1175269.08
0.50,A1_aggressive,R4_xconservative,7,60,18.3120,4.5714,0.320182,0.395686,-24.6160,62,23,24,1183120.45
0.40,A4_xconservative,R4_xconservative,7,60,16.3718,4.1127,0.319786,0.394944,-21.2175,57,16,24,1163718.39
0.50,A4_xconservative,R1_aggressive,5,60,16.9617,4.2528,0.318975,0.399404,-22.5126,68,16,34,1169617.35
0.60,A5_narrow,R3_conservative,3,60,18.4643,4.6071,0.318617,0.396017,-26.1102,79,21,37,1184643.26
0.40,A4_xconservative,R1_aggressive,5,90,14.5452,3.6758,0.317185,0.416459,-18.5707,50,12,24,1145451.88
0.50,A5_narrow,R4_xconservative,7,90,16.4046,4.1205,0.317140,0.410861,-23.7074,44,14,17,1164046.28
0.50,A3_conservative,R3_conservative,3,60,16.9053,4.2394,0.316922,0.394230,-23.3816,78,20,37,1169053.37
0.30,A3_conservative,R3_conservative,5,90,13.9852,3.5408,0.316831,0.415994,-18.0765,47,12,21,1139852.46
0.60,A5_narrow,R4_xconservative,3,60,18.3795,4.5872,0.316732,0.393335,-26.1102,72,21,31,1183795.23
0.30,A3_conservative,R2_standard,5,90,13.9573,3.5341,0.315975,0.413845,-18.0765,48,12,23,1139573.37
