config,date,plan,return_3m_pct,max_dd_3m_pct,end_deployed_pct,fully_deployed_day
warm_near_high,2025-09-23,time_10_monthly,7.788646497987695,-6.540457385091269,40.0,63
warm_near_high,2025-09-23,time_5_weekly,7.841827642006449,-6.9903127138745695,40.0,49
warm_near_high,2025-09-23,dip_3_6_10_time,8.183871059044833,-6.671620928040056,40.0,42
warm_near_high,2025-09-23,dip_5_10_15_or_end,6.76418911246881,-5.504601617249339,40.0,63
warm_near_high,2025-09-23,wait_20d_then_all,6.483964315698421,-8.030889760978067,40.0,20
warm_near_high,2025-09-23,wait_40d_then_all,9.365555614543553,-5.013660113955498,40.0,40
warm_near_high,2025-12-31,immediate_40,28.464780903287345,-10.844119391607743,40.0,0
warm_near_high,2025-12-31,cash_wait,17.078868541972405,-7.081091993262911,0.0,-1
warm_near_high,2025-12-31,time_10_monthly,22.220191640005904,-9.487741050674636,40.0,63
warm_near_high,2025-12-31,time_5_weekly,22.879038381028383,-10.159792509664811,40.0,49
warm_near_high,2025-12-31,dip_3_6_10_time,23.47269737954565,-9.834888475783277,40.0,39
warm_near_high,2025-12-31,dip_5_10_15_or_end,20.50310515459075,-7.861516616407405,40.0,63
warm_near_high,2025-12-31,wait_20d_then_all,22.150054155055045,-10.844119391607743,40.0,20
warm_near_high,2025-12-31,wait_40d_then_all,21.280997183714902,-8.396225656575396,40.0,40
momentum_near_high,2011-01-04,immediate_40,-1.5497544295865473,-9.047614139295268,40.0,0
momentum_near_high,2011-01-04,cash_wait,-0.9298526577519284,-5.487801857078722,0.0,-1
momentum_near_high,2011-01-04,time_10_monthly,-0.9033883614607441,-7.207550506383087,40.0,63
momentum_near_high,2011-01-04,time_5_weekly,-0.8773251223794576,-7.749651698761905,40.0,49
momentum_near_high,2011-01-04,dip_3_6_10_time,-0.7736768363788338,-7.507014328399042,40.0,42
momentum_near_high,2011-01-04,dip_5_10_15_or_end,-0.5605835139184223,-5.888603424484106,40.0,63
momentum_near_high,2011-01-04,wait_20d_then_all,-1.9943669795398633,-8.470427984403928,40.0,20
momentum_near_high,2011-01-04,wait_40d_then_all,-0.35842243895695125,-6.9425841347596435,40.0,40
momentum_near_high,2016-08-08,immediate_40,3.2833829579373974,-4.732093417481719,40.0,0
momentum_near_high,2016-08-08,cash_wait,1.9700297747624163,-2.8679960750270572,0.0,-1
momentum_near_high,2016-08-08,time_10_monthly,2.607778553993745,-3.8036846560710047,40.0,63
momentum_near_high,2016-08-08,time_5_weekly,2.8036972519221104,-3.804178477142073,40.0,49
momentum_near_high,2016-08-08,dip_3_6_10_time,2.915037078335958,-3.580804671259963,40.0,63
momentum_near_high,2016-08-08,dip_5_10_15_or_end,1.9700297747624163,-2.8679960750270572,40.0,63
momentum_near_high,2016-08-08,wait_20d_then_all,3.1364458748446733,-4.732093417481731,40.0,20
momentum_near_high,2016-08-08,wait_40d_then_all,2.4455592274723825,-3.269731760644523,40.0,40
momentum_near_high,2020-07-03,immediate_40,12.099752451657197,-5.725014243352411,40.0,0
momentum_near_high,2020-07-03,cash_wait,7.259851470994327,-3.6351738419644897,0.0,-1
momentum_near_high,2020-07-03,time_10_monthly,8.534003112092513,-5.213532853784198,40.0,63
momentum_near_high,2020-07-03,time_5_weekly,8.461993321832772,-5.7250142433524225,40.0,49
momentum_near_high,2020-07-03,dip_3_6_10_time,8.647572870628562,-5.212868821140837,40.0,59
momentum_near_high,2020-07-03,dip_5_10_15_or_end,7.617705077862791,-4.429354026414378,40.0,63
momentum_near_high,2020-07-03,wait_20d_then_all,6.951566847379098,-5.725014243352411,40.0,20
momentum_near_high,2020-07-03,wait_40d_then_all,7.066620708812477,-5.7250142433524225,40.0,40
momentum_near_high,2020-12-02,immediate_40,19.755281465151352,-8.395841355603551,40.0,0
momentum_near_high,2020-12-02,cash_wait,11.853168879090825,-5.458950784702433,0.0,-1
momentum_near_high,2020-12-02,time_10_monthly,15.477373357215418,-6.97809301218808,40.0,63
momentum_near_high,2020-12-02,time_5_weekly,15.273192972986704,-7.689640976499024,40.0,49
momentum_near_high,2020-12-02,dip_3_6_10_time,14.633994376194348,-7.297683908746134,40.0,41
momentum_near_high,2020-12-02,dip_5_10_15_or_end,12.949041069213907,-5.986163743033412,40.0,63
momentum_near_high,2020-12-02,wait_20d_then_all,17.31290374071659,-8.395841355603551,40.0,20
momentum_near_high,2020-12-02,wait_40d_then_all,13.356821054903678,-6.545705883007768,40.0,40
momentum_near_high,2021-02-02,immediate_40,-1.5991131858879348,-10.44248112522148,40.0,0
momentum_near_high,2021-02-02,cash_wait,-0.9594679115327631,-6.388509866343572,0.0,-1
momentum_near_high,2021-02-02,time_10_monthly,-1.811215012423173,-9.43988773473514,40.0,63
momentum_near_high,2021-02-02,time_5_weekly,-2.122400658080381,-10.44248112522148,40.0,49
momentum_near_high,2021-02-02,dip_3_6_10_time,-1.7833934757574998,-10.44248112522148,40.0,42
momentum_near_high,2021-02-02,dip_5_10_15_or_end,-0.5184487765329759,-8.043484203704809,40.0,63
momentum_near_high,2021-02-02,wait_20d_then_all,-1.8319327309703648,-10.442481125221493,40.0,20
momentum_near_high,2021-02-02,wait_40d_then_all,-2.5838246577505997,-10.44248112522148,40.0,40
momentum_near_high,2021-04-20,immediate_40,-1.4721640722859863,-10.44248112522148,40.0,0
momentum_near_high,2021-04-20,cash_wait,-0.883298443371594,-6.301176924780815,0.0,-1
momentum_near_high,2021-04-20,time_10_monthly,-0.33150543721112147,-7.3409196017371725,40.0,63
momentum_near_high,2021-04-20,time_5_weekly,-0.5766861034673942,-7.569142760417824,40.0,49
momentum_near_high,2021-04-20,dip_3_6_10_time,0.6272517641832565,-8.013737428937118,40.0,21
momentum_near_high,2021-04-20,dip_5_10_15_or_end,0.8301315872157655,-7.054533985767564,40.0,63
momentum_near_high,2021-04-20,wait_20d_then_all,0.8823077877422314,-6.301176924780815,40.0,20
momentum_near_high,2021-04-20,wait_40d_then_all,-1.2014429482904543,-6.301176924780815,40.0,40
momentum_near_high,2023-06-12,immediate_40,-1.6463132215257192,-5.6360653931088915,40.0,0
momentum_near_high,2023-06-12,cash_wait,-0.9877879329154293,-3.415210275197711,0.0,-1
momentum_near_high,2023-06-12,time_10_monthly,-1.415631382729965,-4.647783129431582,40.0,63
momentum_near_high,2023-06-12,time_5_weekly,-1.6877441478526212,-4.938336961714985,40.0,49
momentum_near_high,2023-06-12,dip_3_6_10_time,-1.3717387766570388,-4.823647567621059,40.0,63
momentum_near_high,2023-06-12,dip_5_10_15_or_end,-0.8424498570889338,-3.5166253485711896,40.0,63
momentum_near_high,2023-06-12,wait_20d_then_all,-1.7830719012249086,-5.6360653931088915,40.0,20
momentum_near_high,2023-06-12,wait_40d_then_all,-1.4150056115444287,-4.475144893336469,40.0,40
momentum_near_high,2024-03-04,immediate_40,13.542012231005485,-7.840737741226789,40.0,0
momentum_near_high,2024-03-04,cash_wait,8.12520733860329,-4.900148136572535,0.0,-1
momentum_near_high,2024-03-04,time_10_monthly,10.410923088591261,-6.388615162312261,40.0,63
momentum_near_high,2024-03-04,time_5_weekly,10.504439567587575,-6.662601380229516,40.0,49
momentum_near_high,2024-03-04,dip_3_6_10_time,11.453710099367086,-6.2841879669924605,40.0,42
